train_feat_before_target_end,train_return_identity,train_no_nan,val_feat_before_target_end,val_return_identity,val_no_nan,test_feat_before_target_end,test_return_identity,test_no_nan,disjoint,horizon_ok,ticker,all_passed
True,True,True,True,True,True,True,True,True,True,True,PRLD,True
True,True,True,True,True,True,True,True,True,True,True,PRM,True
True,True,True,True,True,True,True,True,True,True,True,PRMB,True
True,True,True,True,True,True,True,True,True,True,True,PRO,True
True,True,True,True,True,True,True,True,True,True,True,PROF,True
True,True,True,True,True,True,True,True,True,True,True,PROK,True
True,True,True,True,True,True,True,True,True,True,True,PROP,True
True,True,True,True,True,True,True,True,True,True,True,PROV,True
True,True,True,True,True,True,True,True,True,True,True,PRPH,True
True,True,True,True,True,True,True,True,True,True,True,PRPL,True
True,True,True,True,True,True,True,True,True,True,True,PRPO,True
True,True,True,True,True,True,True,True,True,True,True,PRQR,True
True,True,True,True,True,True,True,True,True,True,True,PRS,True
True,True,True,True,True,True,True,True,True,True,True,PRSO,True
True,True,True,True,True,True,True,True,True,True,True,PRSU,True
True,True,True,True,True,True,True,True,True,True,True,PRT,True
True,True,True,True,True,True,True,True,True,True,True,PRTA,True
True,True,True,True,True,True,True,True,True,True,True,PRTC,True
True,True,True,True,True,True,True,True,True,True,True,PRTG,True
True,True,True,True,True,True,True,True,True,True,True,PRTH,True
True,True,True,True,True,True,True,True,True,True,True,PRTS,True
True,True,True,True,True,True,True,True,True,True,True,PRU,True
True,True,True,True,True,True,True,True,True,True,True,PRVA,True
True,True,True,True,True,True,True,True,True,True,True,PSA,True
True,True,True,True,True,True,True,True,True,True,True,PSEC,True
True,True,True,True,True,True,True,True,True,True,True,PSF,True
True,True,True,True,True,True,True,True,True,True,True,PSFE,True
True,True,True,True,True,True,True,True,True,True,True,PSHG,True
True,True,True,True,True,True,True,True,True,True,True,PSIX,True
True,True,True,True,True,True,True,True,True,True,True,PSMT,True
True,True,True,True,True,True,True,True,True,True,True,PSN,True
True,True,True,True,True,True,True,True,True,True,True,PSNL,True
True,True,True,True,True,True,True,True,True,True,True,PSNY,True
True,True,True,True,True,True,True,True,True,True,True,PSO,True
True,True,True,True,True,True,True,True,True,True,True,PSQH,True
True,True,True,True,True,True,True,True,True,True,True,PSTG,True
True,True,True,True,True,True,True,True,True,True,True,PSTL,True
True,True,True,True,True,True,True,True,True,True,True,PSTV,True
True,True,True,True,True,True,True,True,True,True,True,PSX,True
True,True,True,True,True,True,True,True,True,True,True,PT,True
True,True,True,True,True,True,True,True,True,True,True,PTA,True
True,True,True,True,True,True,True,True,True,True,True,PTC,True
True,True,True,True,True,True,True,True,True,True,True,PTCT,True
True,True,True,True,True,True,True,True,True,True,True,PTEN,True
True,True,True,True,True,True,True,True,True,True,True,PTGX,True
True,True,True,True,True,True,True,True,True,True,True,PTIX,True
True,True,True,True,True,True,True,True,True,True,True,PTLO,True
True,True,True,True,True,True,True,True,True,True,True,PTMN,True
True,True,True,True,True,True,True,True,True,True,True,PTON,True
True,True,True,True,True,True,True,True,True,True,True,PTY,True
True,True,True,True,True,True,True,True,True,True,True,PUBM,True
True,True,True,True,True,True,True,True,True,True,True,PUK,True
True,True,True,True,True,True,True,True,True,True,True,PULM,True
True,True,True,True,True,True,True,True,True,True,True,PUMP,True
True,True,True,True,True,True,True,True,True,True,True,PVBC,True
True,True,True,True,True,True,True,True,True,True,True,PVH,True
True,True,True,True,True,True,True,True,True,True,True,PVL,True
True,True,True,True,True,True,True,True,True,True,True,PVLA,True
True,True,True,True,True,True,True,True,True,True,True,PW,True
True,True,True,True,True,True,True,True,True,True,True,PWOD,True
True,True,True,True,True,True,True,True,True,True,True,PWP,True
True,True,True,True,True,True,True,True,True,True,True,PWR,True
True,True,True,True,True,True,True,True,True,True,True,PX,True
True,True,True,True,True,True,True,True,True,True,True,PXLW,True
True,True,True,True,True,True,True,True,True,True,True,PXS,True
True,True,True,True,True,True,True,True,True,True,True,PYN,True
True,True,True,True,True,True,True,True,True,True,True,PYPD,True
True,True,True,True,True,True,True,True,True,True,True,PYPL,True
True,True,True,True,True,True,True,True,True,True,True,PYXS,True
True,True,True,True,True,True,True,True,True,True,True,PZC,True
True,True,True,True,True,True,True,True,True,True,True,PZG,True
True,True,True,True,True,True,True,True,True,True,True,PZZA,True
True,True,True,True,True,True,True,True,True,True,True,QBTS,True
True,True,True,True,True,True,True,True,True,True,True,QCOM,True
True,True,True,True,True,True,True,True,True,True,True,QCRH,True
True,True,True,True,True,True,True,True,True,True,True,QD,True
True,True,True,True,True,True,True,True,True,True,True,QDEL,True
True,True,True,True,True,True,True,True,True,True,True,QFIN,True
True,True,True,True,True,True,True,True,True,True,True,QGEN,True
True,True,True,True,True,True,True,True,True,True,True,QH,True
True,True,True,True,True,True,True,True,True,True,True,QIPT,True
True,True,True,True,True,True,True,True,True,True,True,QLGN,True
True,True,True,True,True,True,True,True,True,True,True,QLYS,True
True,True,True,True,True,True,True,True,True,True,True,QMCO,True
True,True,True,True,True,True,True,True,True,True,True,QNCX,True
True,True,True,True,True,True,True,True,True,True,True,QNRX,True
True,True,True,True,True,True,True,True,True,True,True,QNST,True
True,True,True,True,True,True,True,True,True,True,True,QNTM,True
True,True,True,True,True,True,True,True,True,True,True,QQQX,True
True,True,True,True,True,True,True,True,True,True,True,QRHC,True
True,True,True,True,True,True,True,True,True,True,True,QRVO,True
True,True,True,True,True,True,True,True,True,True,True,QS,True
True,True,True,True,True,True,True,True,True,True,True,QSI,True
True,True,True,True,True,True,True,True,True,True,True,QSR,True
True,True,True,True,True,True,True,True,True,True,True,QTRX,True
True,True,True,True,True,True,True,True,True,True,True,QTTB,True
True,True,True,True,True,True,True,True,True,True,True,QTWO,True
True,True,True,True,True,True,True,True,True,True,True,QUAD,True
True,True,True,True,True,True,True,True,True,True,True,QUBT,True
True,True,True,True,True,True,True,True,True,True,True,QUIK,True
True,True,True,True,True,True,True,True,True,True,True,QURE,True
True,True,True,True,True,True,True,True,True,True,True,QVCC,True
True,True,True,True,True,True,True,True,True,True,True,QVCD,True
True,True,True,True,True,True,True,True,True,True,True,QVCGA,True
True,True,True,True,True,True,True,True,True,True,True,QVCGP,True
True,True,True,True,True,True,True,True,True,True,True,QXO,True
True,True,True,True,True,True,True,True,True,True,True,R,True
True,True,True,True,True,True,True,True,True,True,True,RA,True
True,True,True,True,True,True,True,True,True,True,True,RACE,True
True,True,True,True,True,True,True,True,True,True,True,RAIL,True
True,True,True,True,True,True,True,True,True,True,True,RAMP,True
True,True,True,True,True,True,True,True,True,True,True,RAND,True
True,True,True,True,True,True,True,True,True,True,True,RANI,True
True,True,True,True,True,True,True,True,True,True,True,RAPT,True
True,True,True,True,True,True,True,True,True,True,True,RARE,True
True,True,True,True,True,True,True,True,True,True,True,RAVE,True
True,True,True,True,True,True,True,True,True,True,True,RBA,True
True,True,True,True,True,True,True,True,True,True,True,RBB,True
True,True,True,True,True,True,True,True,True,True,True,RBBN,True
True,True,True,True,True,True,True,True,True,True,True,RBC,True
True,True,True,True,True,True,True,True,True,True,True,RBCAA,True
True,True,True,True,True,True,True,True,True,True,True,RBKB,True
True,True,True,True,True,True,True,True,True,True,True,RBLX,True
True,True,True,True,True,True,True,True,True,True,True,RBOT,True
True,True,True,True,True,True,True,True,True,True,True,RC,True
True,True,True,True,True,True,True,True,True,True,True,RCAT,True
True,True,True,True,True,True,True,True,True,True,True,RCB,True
True,True,True,True,True,True,True,True,True,True,True,RCC,True
True,True,True,True,True,True,True,True,True,True,True,RCEL,True
True,True,True,True,True,True,True,True,True,True,True,RCG,True
True,True,True,True,True,True,True,True,True,True,True,RCI,True
True,True,True,True,True,True,True,True,True,True,True,RCKT,True
True,True,True,True,True,True,True,True,True,True,True,RCKY,True
True,True,True,True,True,True,True,True,True,True,True,RCL,True
True,True,True,True,True,True,True,True,True,True,True,RCMT,True
True,True,True,True,True,True,True,True,True,True,True,RCON,True
True,True,True,True,True,True,True,True,True,True,True,RCS,True
True,True,True,True,True,True,True,True,True,True,True,RCUS,True
True,True,True,True,True,True,True,True,True,True,True,RDCM,True
True,True,True,True,True,True,True,True,True,True,True,RDFN,True
True,True,True,True,True,True,True,True,True,True,True,RDGT,True
True,True,True,True,True,True,True,True,True,True,True,RDHL,True
True,True,True,True,True,True,True,True,True,True,True,RDI,True
True,True,True,True,True,True,True,True,True,True,True,RDIB,True
True,True,True,True,True,True,True,True,True,True,True,RDN,True
True,True,True,True,True,True,True,True,True,True,True,RDNT,True
True,True,True,True,True,True,True,True,True,True,True,RDUS,True
True,True,True,True,True,True,True,True,True,True,True,RDVT,True
True,True,True,True,True,True,True,True,True,True,True,RDW,True
True,True,True,True,True,True,True,True,True,True,True,RDWR,True
True,True,True,True,True,True,True,True,True,True,True,RDY,True
True,True,True,True,True,True,True,True,True,True,True,RDZN,True
True,True,True,True,True,True,True,True,True,True,True,REAL,True
True,True,True,True,True,True,True,True,True,True,True,REAX,True
True,True,True,True,True,True,True,True,True,True,True,REE,True
True,True,True,True,True,True,True,True,True,True,True,REFI,True
True,True,True,True,True,True,True,True,True,True,True,REFR,True
True,True,True,True,True,True,True,True,True,True,True,REG,True
True,True,True,True,True,True,True,True,True,True,True,REGN,True
True,True,True,True,True,True,True,True,True,True,True,REI,True
True,True,True,True,True,True,True,True,True,True,True,REKR,True
True,True,True,True,True,True,True,True,True,True,True,RELI,True
True,True,True,True,True,True,True,True,True,True,True,RELL,True
True,True,True,True,True,True,True,True,True,True,True,RELX,True
True,True,True,True,True,True,True,True,True,True,True,RELY,True
True,True,True,True,True,True,True,True,True,True,True,RENB,True
True,True,True,True,True,True,True,True,True,True,True,RENT,True
True,True,True,True,True,True,True,True,True,True,True,REPL,True
True,True,True,True,True,True,True,True,True,True,True,REPX,True
True,True,True,True,True,True,True,True,True,True,True,RERE,True
True,True,True,True,True,True,True,True,True,True,True,RES,True
True,True,True,True,True,True,True,True,True,True,True,RETO,True
True,True,True,True,True,True,True,True,True,True,True,REVB,True
True,True,True,True,True,True,True,True,True,True,True,REVG,True
True,True,True,True,True,True,True,True,True,True,True,REX,True
True,True,True,True,True,True,True,True,True,True,True,REXR,True
True,True,True,True,True,True,True,True,True,True,True,REYN,True
True,True,True,True,True,True,True,True,True,True,True,REZI,True
True,True,True,True,True,True,True,True,True,True,True,RF,True
True,True,True,True,True,True,True,True,True,True,True,RFI,True
True,True,True,True,True,True,True,True,True,True,True,RFIL,True
True,True,True,True,True,True,True,True,True,True,True,RFL,True
True,True,True,True,True,True,True,True,True,True,True,RFM,True
True,True,True,True,True,True,True,True,True,True,True,RFMZ,True
True,True,True,True,True,True,True,True,True,True,True,RGA,True
True,True,True,True,True,True,True,True,True,True,True,RGC,True
True,True,True,True,True,True,True,True,True,True,True,RGCO,True
True,True,True,True,True,True,True,True,True,True,True,RGEN,True
True,True,True,True,True,True,True,True,True,True,True,RGLD,True
True,True,True,True,True,True,True,True,True,True,True,RGNX,True
True,True,True,True,True,True,True,True,True,True,True,RGP,True
True,True,True,True,True,True,True,True,True,True,True,RGR,True
True,True,True,True,True,True,True,True,True,True,True,RGS,True
True,True,True,True,True,True,True,True,True,True,True,RGT,True
True,True,True,True,True,True,True,True,True,True,True,RGTI,True
True,True,True,True,True,True,True,True,True,True,True,RH,True
True,True,True,True,True,True,True,True,True,True,True,RHI,True
True,True,True,True,True,True,True,True,True,True,True,RHP,True
True,True,True,True,True,True,True,True,True,True,True,RICK,True
True,True,True,True,True,True,True,True,True,True,True,RIG,True
True,True,True,True,True,True,True,True,True,True,True,RIGL,True
True,True,True,True,True,True,True,True,True,True,True,RILY,True
True,True,True,True,True,True,True,True,True,True,True,RILYG,True
True,True,True,True,True,True,True,True,True,True,True,RILYK,True
True,True,True,True,True,True,True,True,True,True,True,RILYL,True
True,True,True,True,True,True,True,True,True,True,True,RILYN,True
True,True,True,True,True,True,True,True,True,True,True,RILYP,True
True,True,True,True,True,True,True,True,True,True,True,RILYT,True
True,True,True,True,True,True,True,True,True,True,True,RILYZ,True
True,True,True,True,True,True,True,True,True,True,True,RIME,True
True,True,True,True,True,True,True,True,True,True,True,RIO,True
True,True,True,True,True,True,True,True,True,True,True,RIOT,True
True,True,True,True,True,True,True,True,True,True,True,RITM,True
True,True,True,True,True,True,True,True,True,True,True,RIV,True
True,True,True,True,True,True,True,True,True,True,True,RIVN,True
True,True,True,True,True,True,True,True,True,True,True,RJF,True
True,True,True,True,True,True,True,True,True,True,True,RKDA,True
True,True,True,True,True,True,True,True,True,True,True,RKLB,True
True,True,True,True,True,True,True,True,True,True,True,RKT,True
True,True,True,True,True,True,True,True,True,True,True,RL,True
True,True,True,True,True,True,True,True,True,True,True,RLAY,True
True,True,True,True,True,True,True,True,True,True,True,RLGT,True
True,True,True,True,True,True,True,True,True,True,True,RLI,True
True,True,True,True,True,True,True,True,True,True,True,RLJ,True
True,True,True,True,True,True,True,True,True,True,True,RLMD,True
True,True,True,True,True,True,True,True,True,True,True,RLTY,True
True,True,True,True,True,True,True,True,True,True,True,RLX,True
True,True,True,True,True,True,True,True,True,True,True,RLYB,True
True,True,True,True,True,True,True,True,True,True,True,RM,True
True,True,True,True,True,True,True,True,True,True,True,RMAX,True
True,True,True,True,True,True,True,True,True,True,True,RMBI,True
True,True,True,True,True,True,True,True,True,True,True,RMBL,True
True,True,True,True,True,True,True,True,True,True,True,RMBS,True
True,True,True,True,True,True,True,True,True,True,True,RMCF,True
True,True,True,True,True,True,True,True,True,True,True,RMCO,True
True,True,True,True,True,True,True,True,True,True,True,RMD,True
True,True,True,True,True,True,True,True,True,True,True,RMI,True
True,True,True,True,True,True,True,True,True,True,True,RMM,True
True,True,True,True,True,True,True,True,True,True,True,RMMZ,True
True,True,True,True,True,True,True,True,True,True,True,RMNI,True
True,True,True,True,True,True,True,True,True,True,True,RMR,True
True,True,True,True,True,True,True,True,True,True,True,RMSG,True
True,True,True,True,True,True,True,True,True,True,True,RMT,True
True,True,True,True,True,True,True,True,True,True,True,RMTI,True
True,True,True,True,True,True,True,True,True,True,True,RNA,True
True,True,True,True,True,True,True,True,True,True,True,RNAC,True
True,True,True,True,True,True,True,True,True,True,True,RNAZ,True
True,True,True,True,True,True,True,True,True,True,True,RNG,True
True,True,True,True,True,True,True,True,True,True,True,RNGR,True
True,True,True,True,True,True,True,True,True,True,True,RNP,True
True,True,True,True,True,True,True,True,True,True,True,RNR,True
True,True,True,True,True,True,True,True,True,True,True,RNST,True
True,True,True,True,True,True,True,True,True,True,True,RNTX,True
True,True,True,True,True,True,True,True,True,True,True,RNW,True
True,True,True,True,True,True,True,True,True,True,True,RNWWW,True
True,True,True,True,True,True,True,True,True,True,True,RNXT,True
True,True,True,True,True,True,True,True,True,True,True,ROAD,True
True,True,True,True,True,True,True,True,True,True,True,ROCK,True
True,True,True,True,True,True,True,True,True,True,True,ROG,True
True,True,True,True,True,True,True,True,True,True,True,ROIV,True
True,True,True,True,True,True,True,True,True,True,True,ROK,True
True,True,True,True,True,True,True,True,True,True,True,ROKU,True
True,True,True,True,True,True,True,True,True,True,True,ROL,True
True,True,True,True,True,True,True,True,True,True,True,ROOT,True
True,True,True,True,True,True,True,True,True,True,True,ROP,True
True,True,True,True,True,True,True,True,True,True,True,ROST,True
True,True,True,True,True,True,True,True,True,True,True,RPAY,True
True,True,True,True,True,True,True,True,True,True,True,RPD,True
True,True,True,True,True,True,True,True,True,True,True,RPID,True
True,True,True,True,True,True,True,True,True,True,True,RPM,True
True,True,True,True,True,True,True,True,True,True,True,RPRX,True
True,True,True,True,True,True,True,True,True,True,True,RPT,True
True,True,True,True,True,True,True,True,True,True,True,RPTX,True
True,True,True,True,True,True,True,True,True,True,True,RQI,True
True,True,True,True,True,True,True,True,True,True,True,RRBI,True
True,True,True,True,True,True,True,True,True,True,True,RRC,True
True,True,True,True,True,True,True,True,True,True,True,RRGB,True
True,True,True,True,True,True,True,True,True,True,True,RRR,True
True,True,True,True,True,True,True,True,True,True,True,RRX,True
True,True,True,True,True,True,True,True,True,True,True,RS,True
True,True,True,True,True,True,True,True,True,True,True,RSF,True
True,True,True,True,True,True,True,True,True,True,True,RSG,True
True,True,True,True,True,True,True,True,True,True,True,RSI,True
True,True,True,True,True,True,True,True,True,True,True,RSKD,True
True,True,True,True,True,True,True,True,True,True,True,RSLS,True
True,True,True,True,True,True,True,True,True,True,True,RSSS,True
True,True,True,True,True,True,True,True,True,True,True,RSVR,True
True,True,True,True,True,True,True,True,True,True,True,RSVRW,True
True,True,True,True,True,True,True,True,True,True,True,RTO,True
True,True,True,True,True,True,True,True,True,True,True,RTX,True
True,True,True,True,True,True,True,True,True,True,True,RUM,True
True,True,True,True,True,True,True,True,True,True,True,RUN,True
True,True,True,True,True,True,True,True,True,True,True,RUSHA,True
True,True,True,True,True,True,True,True,True,True,True,RUSHB,True
True,True,True,True,True,True,True,True,True,True,True,RVLV,True
True,True,True,True,True,True,True,True,True,True,True,RVMD,True
True,True,True,True,True,True,True,True,True,True,True,RVP,True
True,True,True,True,True,True,True,True,True,True,True,RVPH,True
True,True,True,True,True,True,True,True,True,True,True,RVSB,True
True,True,True,True,True,True,True,True,True,True,True,RVT,True
True,True,True,True,True,True,True,True,True,True,True,RVTY,True
True,True,True,True,True,True,True,True,True,True,True,RVYL,True
True,True,True,True,True,True,True,True,True,True,True,RWAY,True
True,True,True,True,True,True,True,True,True,True,True,RWT,True
True,True,True,True,True,True,True,True,True,True,True,RXRX,True
True,True,True,True,True,True,True,True,True,True,True,RXST,True
True,True,True,True,True,True,True,True,True,True,True,RXT,True
True,True,True,True,True,True,True,True,True,True,True,RY,True
True,True,True,True,True,True,True,True,True,True,True,RYAAY,True
True,True,True,True,True,True,True,True,True,True,True,RYAM,True
True,True,True,True,True,True,True,True,True,True,True,RYAN,True
True,True,True,True,True,True,True,True,True,True,True,RYI,True
True,True,True,True,True,True,True,True,True,True,True,RYN,True
True,True,True,True,True,True,True,True,True,True,True,RYTM,True
True,True,True,True,True,True,True,True,True,True,True,RZB,True
True,True,True,True,True,True,True,True,True,True,True,RZLT,True
True,True,True,True,True,True,True,True,True,True,True,RZLV,True
True,True,True,True,True,True,True,True,True,True,True,S,True
True,True,True,True,True,True,True,True,True,True,True,SA,True
True,True,True,True,True,True,True,True,True,True,True,SABA,True
True,True,True,True,True,True,True,True,True,True,True,SABR,True
True,True,True,True,True,True,True,True,True,True,True,SABS,True
True,True,True,True,True,True,True,True,True,True,True,SACH,True
True,True,True,True,True,True,True,True,True,True,True,SAFE,True
True,True,True,True,True,True,True,True,True,True,True,SAFT,True
True,True,True,True,True,True,True,True,True,True,True,SAGE,True
True,True,True,True,True,True,True,True,True,True,True,SAH,True
True,True,True,True,True,True,True,True,True,True,True,SAIA,True
True,True,True,True,True,True,True,True,True,True,True,SAIC,True
True,True,True,True,True,True,True,True,True,True,True,SAIH,True
True,True,True,True,True,True,True,True,True,True,True,SAM,True
True,True,True,True,True,True,True,True,True,True,True,SAMG,True
True,True,True,True,True,True,True,True,True,True,True,SAN,True
True,True,True,True,True,True,True,True,True,True,True,SANA,True
True,True,True,True,True,True,True,True,True,True,True,SAND,True
True,True,True,True,True,True,True,True,True,True,True,SANG,True
True,True,True,True,True,True,True,True,True,True,True,SANM,True
True,True,True,True,True,True,True,True,True,True,True,SANW,True
True,True,True,True,True,True,True,True,True,True,True,SAP,True
True,True,True,True,True,True,True,True,True,True,True,SAR,True
True,True,True,True,True,True,True,True,True,True,True,SATL,True
True,True,True,True,True,True,True,True,True,True,True,SATS,True
True,True,True,True,True,True,True,True,True,True,True,SAVA,True
True,True,True,True,True,True,True,True,True,True,True,SB,True
True,True,True,True,True,True,True,True,True,True,True,SBAC,True
True,True,True,True,True,True,True,True,True,True,True,SBCF,True
True,True,True,True,True,True,True,True,True,True,True,SBET,True
True,True,True,True,True,True,True,True,True,True,True,SBEV,True
True,True,True,True,True,True,True,True,True,True,True,SBFG,True
True,True,True,True,True,True,True,True,True,True,True,SBFM,True
True,True,True,True,True,True,True,True,True,True,True,SBGI,True
True,True,True,True,True,True,True,True,True,True,True,SBH,True
True,True,True,True,True,True,True,True,True,True,True,SBI,True
True,True,True,True,True,True,True,True,True,True,True,SBLK,True
True,True,True,True,True,True,True,True,True,True,True,SBR,True
True,True,True,True,True,True,True,True,True,True,True,SBRA,True
True,True,True,True,True,True,True,True,True,True,True,SBS,True
True,True,True,True,True,True,True,True,True,True,True,SBSI,True
True,True,True,True,True,True,True,True,True,True,True,SBSW,True
True,True,True,True,True,True,True,True,True,True,True,SBUX,True
True,True,True,True,True,True,True,True,True,True,True,SCCC,True
True,True,True,True,True,True,True,True,True,True,True,SCCD,True
True,True,True,True,True,True,True,True,True,True,True,SCCO,True
True,True,True,True,True,True,True,True,True,True,True,SCD,True
True,True,True,True,True,True,True,True,True,True,True,SCE,True
True,True,True,True,True,True,True,True,True,True,True,SCHL,True
True,True,True,True,True,True,True,True,True,True,True,SCHW,True
True,True,True,True,True,True,True,True,True,True,True,SCI,True
True,True,True,True,True,True,True,True,True,True,True,SCKT,True
True,True,True,True,True,True,True,True,True,True,True,SCL,True
True,True,True,True,True,True,True,True,True,True,True,SCLX,True
True,True,True,True,True,True,True,True,True,True,True,SCM,True
True,True,True,True,True,True,True,True,True,True,True,SCNI,True
True,True,True,True,True,True,True,True,True,True,True,SCNX,True
True,True,True,True,True,True,True,True,True,True,True,SCOR,True
True,True,True,True,True,True,True,True,True,True,True,SCPH,True
True,True,True,True,True,True,True,True,True,True,True,SCS,True
True,True,True,True,True,True,True,True,True,True,True,SCSC,True
True,True,True,True,True,True,True,True,True,True,True,SCVL,True
True,True,True,True,True,True,True,True,True,True,True,SCWO,True
True,True,True,True,True,True,True,True,True,True,True,SCYX,True
True,True,True,True,True,True,True,True,True,True,True,SD,True
True,True,True,True,True,True,True,True,True,True,True,SDA,True
True,True,True,True,True,True,True,True,True,True,True,SDGR,True
True,True,True,True,True,True,True,True,True,True,True,SDHY,True
True,True,True,True,True,True,True,True,True,True,True,SDOT,True
True,True,True,True,True,True,True,True,True,True,True,SDST,True
True,True,True,True,True,True,True,True,True,True,True,SE,True
True,True,True,True,True,True,True,True,True,True,True,SEAT,True
True,True,True,True,True,True,True,True,True,True,True,SEATW,True
True,True,True,True,True,True,True,True,True,True,True,SEB,True
True,True,True,True,True,True,True,True,True,True,True,SEDG,True
True,True,True,True,True,True,True,True,True,True,True,SEE,True
True,True,True,True,True,True,True,True,True,True,True,SEED,True
True,True,True,True,True,True,True,True,True,True,True,SEER,True
True,True,True,True,True,True,True,True,True,True,True,SEI,True
True,True,True,True,True,True,True,True,True,True,True,SEIC,True
True,True,True,True,True,True,True,True,True,True,True,SELF,True
True,True,True,True,True,True,True,True,True,True,True,SEM,True
True,True,True,True,True,True,True,True,True,True,True,SEMR,True
True,True,True,True,True,True,True,True,True,True,True,SENEA,True
True,True,True,True,True,True,True,True,True,True,True,SENEB,True
True,True,True,True,True,True,True,True,True,True,True,SENS,True
True,True,True,True,True,True,True,True,True,True,True,SER,True
True,True,True,True,True,True,True,True,True,True,True,SERA,True
True,True,True,True,True,True,True,True,True,True,True,SES,True
True,True,True,True,True,True,True,True,True,True,True,SEVN,True
True,True,True,True,True,True,True,True,True,True,True,SF,True
True,True,True,True,True,True,True,True,True,True,True,SFBC,True
True,True,True,True,True,True,True,True,True,True,True,SFBS,True
True,True,True,True,True,True,True,True,True,True,True,SFIX,True
True,True,True,True,True,True,True,True,True,True,True,SFL,True
True,True,True,True,True,True,True,True,True,True,True,SFM,True
True,True,True,True,True,True,True,True,True,True,True,SFNC,True
True,True,True,True,True,True,True,True,True,True,True,SFST,True
True,True,True,True,True,True,True,True,True,True,True,SG,True
True,True,True,True,True,True,True,True,True,True,True,SGA,True
True,True,True,True,True,True,True,True,True,True,True,SGBX,True
True,True,True,True,True,True,True,True,True,True,True,SGC,True
True,True,True,True,True,True,True,True,True,True,True,SGHC,True
True,True,True,True,True,True,True,True,True,True,True,SGHT,True
True,True,True,True,True,True,True,True,True,True,True,SGI,True
True,True,True,True,True,True,True,True,True,True,True,SGLY,True
True,True,True,True,True,True,True,True,True,True,True,SGMA,True
True,True,True,True,True,True,True,True,True,True,True,SGML,True
True,True,True,True,True,True,True,True,True,True,True,SGMO,True
True,True,True,True,True,True,True,True,True,True,True,SGRP,True
True,True,True,True,True,True,True,True,True,True,True,SGRY,True
True,True,True,True,True,True,True,True,True,True,True,SGU,True
True,True,True,True,True,True,True,True,True,True,True,SHAK,True
True,True,True,True,True,True,True,True,True,True,True,SHBI,True
True,True,True,True,True,True,True,True,True,True,True,SHC,True
True,True,True,True,True,True,True,True,True,True,True,SHCO,True
True,True,True,True,True,True,True,True,True,True,True,SHEL,True
True,True,True,True,True,True,True,True,True,True,True,SHEN,True
True,True,True,True,True,True,True,True,True,True,True,SHFS,True
True,True,True,True,True,True,True,True,True,True,True,SHG,True
True,True,True,True,True,True,True,True,True,True,True,SHIP,True
True,True,True,True,True,True,True,True,True,True,True,SHLS,True
True,True,True,True,True,True,True,True,True,True,True,SHO,True
True,True,True,True,True,True,True,True,True,True,True,SHOO,True
True,True,True,True,True,True,True,True,True,True,True,SHOP,True
True,True,True,True,True,True,True,True,True,True,True,SHOT,True
True,True,True,True,True,True,True,True,True,True,True,SHW,True
True,True,True,True,True,True,True,True,True,True,True,SHYF,True
True,True,True,True,True,True,True,True,True,True,True,SIBN,True
True,True,True,True,True,True,True,True,True,True,True,SID,True
True,True,True,True,True,True,True,True,True,True,True,SIDU,True
True,True,True,True,True,True,True,True,True,True,True,SIEB,True
True,True,True,True,True,True,True,True,True,True,True,SIF,True
True,True,True,True,True,True,True,True,True,True,True,SIFY,True
True,True,True,True,True,True,True,True,True,True,True,SIG,True
True,True,True,True,True,True,True,True,True,True,True,SIGA,True
True,True,True,True,True,True,True,True,True,True,True,SIGI,True
True,True,True,True,True,True,True,True,True,True,True,SIGIP,True
True,True,True,True,True,True,True,True,True,True,True,SII,True
True,True,True,True,True,True,True,True,True,True,True,SILC,True
True,True,True,True,True,True,True,True,True,True,True,SILO,True
True,True,True,True,True,True,True,True,True,True,True,SIM,True
True,True,True,True,True,True,True,True,True,True,True,SIMO,True
True,True,True,True,True,True,True,True,True,True,True,SINT,True
True,True,True,True,True,True,True,True,True,True,True,SIRI,True
True,True,True,True,True,True,True,True,True,True,True,SISI,True
True,True,True,True,True,True,True,True,True,True,True,SITC,True
True,True,True,True,True,True,True,True,True,True,True,SITE,True
True,True,True,True,True,True,True,True,True,True,True,SITM,True
True,True,True,True,True,True,True,True,True,True,True,SJ,True
True,True,True,True,True,True,True,True,True,True,True,SJM,True
True,True,True,True,True,True,True,True,True,True,True,SJT,True
True,True,True,True,True,True,True,True,True,True,True,SKE,True
True,True,True,True,True,True,True,True,True,True,True,SKIL,True
True,True,True,True,True,True,True,True,True,True,True,SKIN,True
True,True,True,True,True,True,True,True,True,True,True,SKLZ,True
True,True,True,True,True,True,True,True,True,True,True,SKM,True
True,True,True,True,True,True,True,True,True,True,True,SKT,True
True,True,True,True,True,True,True,True,True,True,True,SKX,True
True,True,True,True,True,True,True,True,True,True,True,SKY,True
True,True,True,True,True,True,True,True,True,True,True,SKYE,True
True,True,True,True,True,True,True,True,True,True,True,SKYH,True
True,True,True,True,True,True,True,True,True,True,True,SKYT,True
True,True,True,True,True,True,True,True,True,True,True,SKYW,True
True,True,True,True,True,True,True,True,True,True,True,SKYX,True
True,True,True,True,True,True,True,True,True,True,True,SLAB,True
True,True,True,True,True,True,True,True,True,True,True,SLB,True
True,True,True,True,True,True,True,True,True,True,True,SLDB,True
True,True,True,True,True,True,True,True,True,True,True,SLDP,True
True,True,True,True,True,True,True,True,True,True,True,SLE,True
True,True,True,True,True,True,True,True,True,True,True,SLF,True
